material formula,Band_gap_GGA,Band_gap_HSE,Band_gap_GGA_optical,Band_gap_HSE_optical
Li7N4V1,2.458405,3.310758,2.717952,3.310758
Li8N2Se1,1.930054,2.994971,1.930054,2.994971
Li8N2Te1,2.427712,3.379276,3.021395,4.008638
Li8O6Pb1,2.296796,3.682106,2.856567,4.269906
Li8O6Pt1,2.323666,3.952403,2.323666,3.952403
Li9N1S3,2.475691,3.498401,2.475691,3.498401
Lu1Mn1O3,0.0,1.024949,0.0,1.024949
Lu1Mn2O5,1.017093,2.183779,1.453784,2.646043
Lu1Na1O8Pd6,0.0,0.464258,0.0,2.426865
Lu1Na1S2,2.28095,3.316454,3.717682,4.920137
Lu1Nb1O6Sr2,3.047497,4.599318,3.047497,4.599318
Lu1Ni1O3,0.2026,0.783572,0.371934,1.134323
Lu1Ni1Sb1,0.19098,0.35731,1.354246,1.543089
Lu1O3Rh1,1.082057,2.660165,1.082057,2.660165
Lu1O4V1,3.000325,4.093169,3.50643,4.68785
Lu1O6Ru1Sr2,0.128079,2.115185,0.143307,2.172476
Lu1O8P2Rb3,4.649295,6.339071,6.505759,7.470961
Lu1P1,0.0,0.308719,0.0,1.779776
Lu1P1S4,2.093066,3.164112,2.093066,3.164112
Lu1P5,0.0,0.695538,0.0,2.639065
Lu1Pt1Sb1,0.0,0.232019,0.0,0.232019
Lu1Rb1S2,2.292193,3.315142,3.675234,4.224225
Lu1Rb1Se2,1.980767,2.914869,3.063637,4.1456
Lu1S2Tl1,1.217431,1.822495,2.78555,3.789826
Lu1Se2Tl1,1.047762,1.62946,2.297663,3.218374
Lu1Te2Tl1,0.599993,1.192819,1.584282,2.355219
Lu2Mg1Se4,1.389553,2.312051,1.389553,2.312051
Lu2Mn1S4,1.363751,2.319239,1.363751,2.319239
Lu2Mn1Se4,1.35014,2.257988,1.35014,2.257988
Lu2O4Pd1,0.0,2.055929,0.0,2.780096
Lu2O7Sn2,2.569779,4.072121,2.569779,4.072121
Lu2O7Ti2,2.395993,3.954099,2.765906,4.326647
Lu2O7V2,0.973176,1.878488,1.657733,2.611352
Lu2Pb1S4,2.046419,2.887463,2.267765,3.151092
Lu2Pb1Se4,1.613229,2.374295,1.828917,2.688879
Lu2S3,2.471396,3.533126,3.371707,4.553031
Lu2S4Sr1,1.775749,2.756651,2.502954,2.756651
Lu2S4Zn1,2.353745,3.37763,2.353745,3.37763
Lu2Se4Sr1,1.405615,2.28517,2.086132,2.28517
Mg1Mn2O4,1.375295,2.768203,1.771455,3.217807
Mg1Mo1N2,0.765575,1.466358,1.61878,2.499732
Mg1Mo1O6Sr2,1.978189,3.119801,2.476159,3.641616
Mg1Na1Sb1,1.029784,1.593008,2.043358,2.702605
Mg1Na2O4Si1,3.9066610000000006,5.573228,6.502343,8.278554
Mg1Na2Sn1,0.0,0.273832,0.0,1.606978
Mg1Na4Se6Si2,2.757144,3.689336,3.552344,4.503924
Mg1O1,4.537507,6.279011,4.537507,6.279011
Mg1O13Te6,3.0028180000000004,4.141635000000001,3.198366,4.380149
Mg1O2,3.739039,6.088811,4.361649,6.894816
Mg1O3P1,5.236411,6.756458,5.967365,7.483792
Mg1O3V1,2.420696,3.945068,2.846339,4.138283
Mg1O4Rh2,1.261629,3.042557,1.261629,3.042557
Mg1O4Sb2,2.290856,3.196397,2.741294,3.785875
Mg1O4Se1,2.852068,4.817306,4.21798,6.374608
Mg1O5Te2,2.317857,3.257887,2.317857,3.257887
Mg1O5Ti2,2.521279,3.992478,2.943882,4.459016
Mg1O5V2,2.363828,3.607768,2.478961,3.742611
Mg1O6Pb2Te1,2.36695,3.714858,4.27482,5.755205
Mg1O6Pb2W1,2.376802,3.363106,3.099196,4.142025
Mg1O6Pt1Sr3,2.723935,4.342828,2.732682,4.342842
Mg1O6Pt3,0.347272,1.171607,0.760992,1.478678
Mg1O6Sb2,1.011968,2.621329,1.011968,2.621329
Mg1O6Sr2Te1,2.394312,3.93404,6.121565,7.905378
Mg1O6Ta2,2.815748,4.172218,3.237567,4.715117
Mg1O6V2,2.123443,3.0801239999999996,2.181214,3.147404
Mg1P1S3,2.797553,3.895991,3.093497,4.226251
Mg1P1Se3,2.020417,2.974351,2.020417,3.075197
Mg1P2Si1,1.318816,1.967107,1.318816,1.967107
Mg1P4,0.514603,1.175186,1.172585,1.896485
Mg1S1,3.415951,4.486224,3.415951,4.486224
Mg1S4Sc2,1.557109,2.631641,1.557109,2.631641
Mg1Sc2Se4,1.089393,2.060833,1.089393,2.060833
Mg1Se1,1.768883,2.627516,7.42534,8.465523
Mg1Se2,1.628641,2.581165,2.164698,3.18149
Mg1Se4Y2,1.29997,2.193167,1.29997,2.193167
Mg1Si1Sr1,0.040491,0.357947,0.435257,0.841979
Mg1Te1,2.36641,3.141129,2.36641,3.141129
Mg1Te2,1.091626,1.806046,1.508985,2.231254
Mg2Mo3O8,1.703241,2.871742,1.749201,2.91022
Mg2N2Sr1,1.725643,2.798415,1.725643,2.798415
Mg2Na1O10V3,2.82302,4.003068,2.912533,4.088205
Mg2O4Si1,4.529919999999999,6.316534999999999,6.611661,8.498746
Mg2O7V2,2.691088,3.786535,2.819367,3.915255
Mg2S4Si1,2.979317,4.032467,2.979317,4.032467
Mg2S4Sn1,2.09648,3.125525,2.09648,3.125525
Mg2Sb2Sr1,0.96385,1.549364,1.610394,2.330992
Mg2Se4Si1,2.132463,3.069618,2.132463,3.069618
Mg2Se4Sn1,1.3029449999999998,2.179561,1.695833,2.179561
Mg2Si1,0.218807,0.592441,1.847944,2.458292
Mg2Sn1,0.0,0.092342,0.0,1.828294
Mg3N2,1.615642,2.694411,3.210934,2.694411
Mg3Nb6O11,0.239258,1.253918,1.107813,2.248966
Mg3O14P2Pb3Te1,3.481643,4.744673000000001,4.176354,5.528147
Mg3O6Te1,2.901882,4.524795,4.402935,6.097045
Mg3P2,1.60007,2.251255,1.60007,2.251255
Mg3Sb2,0.15333,0.668524,1.215263,1.819593
Mg6Mn1O8,2.233983,3.607325,3.115979,4.597056
Mg9Si5,0.0,0.191533,0.0,0.568225
Mn1Mo1O4,2.417694,3.216656,2.557807,3.381235
Mn1Mo1O6Sr2,0.590421,1.204262,1.121376,1.756058
Mn1Mo1O6Te1,2.4013210000000003,3.236954,3.177458,4.216893
Mn1N2O6,2.778548,4.34002,2.778548,4.34002
Mn1N2Si1,2.676685,3.647907,3.652029,4.50663
Mn1Na1O2,1.6136819999999998,2.8163919999999996,1.959359,3.189372
Mn1Na1O4Rb2,1.76963,3.292707,2.100403,3.648182
Mn1Na1O4V1,2.736023,3.376611,2.736023,3.376611
Mn1Na1O6Si2,1.023317,2.452812,1.280448,2.696271
Mn1Na1O7P2,0.6167279999999999,2.029318,1.458664,3.006883
Mn1Na2O2,1.353751,2.402347,3.339245,4.431397
Mn1Na5O4,1.392002,2.783775,1.622307,3.064092
Mn1Na6O4,0.90344,1.979967,4.011821,5.186632
Mn1Na6S4,1.991403,2.878158,1.991403,2.878158
Mn1Na6Se4,1.531676,2.366229,1.531676,2.366229
Mn1Na6Te4,1.595764,2.27492,1.595764,2.27492
Mn1Nb2O6,2.658437,3.524886,2.801531,3.687285
Mn1Nb2O8Zn2,2.655119,3.582693,2.774321,3.705669
Mn1Ni1O3,1.694365,2.599927,1.945676,2.894241
Mn1Ni1O6Sc2,1.767493,2.51054,2.140618,2.96262
Mn1Ni1O6Y2,1.719336,2.506446,2.090395,2.975535
Mn1Ni6O8,2.033332,2.970055,2.61272,3.644044
Mn1O1,0.0,0.569128,0.0,4.551742
Mn1O11Pb5Sb2,1.246253,2.120443,1.246253,2.120443
Mn1O13Te6,2.380106,3.24377,2.537968,3.425509
Mn1O2,1.395717,3.088441,1.666532,3.443899
Mn1O24P6Ti4,2.297453,3.758705,2.416501,3.817463
Mn1O2Rb1,2.358946,3.801688,2.446074,3.914106
Mn1O3Rb3,1.704254,3.015231,1.759708,3.015231
Mn1O3Sc1,0.894607,2.089707,1.643447,2.996788
Mn1O3Si1,3.104117,4.263624,4.770242,5.781242
Mn1O3Sn1,1.215488,2.32921,4.655206,5.919184
Mn1O3Sr1,1.155906,2.524242,1.15617,2.524242
Mn1O3Ti1,2.376472,3.390162,2.553675,3.589726
Mn1O3V1,0.202592,0.860211,0.73163,1.506569
Mn1O3Y1,0.260231,2.285651,0.692889,2.839193
Mn1O4P1Rb1,3.355613,4.556368,4.368251,5.614205
Mn1O4Rb1,1.899189,3.179248,2.023338,3.227314
Mn1O4Rb2,0.522373,1.940112,0.522373,1.940112
Mn1O4Rh2,0.852171,2.71553,0.852171,2.71553
Mn1O4Sb2,1.797579,2.645922,2.126269,2.934023
Mn1O4Se1,2.194332,3.434347,4.08624,5.600103
Mn1O4Sr2,0.6255949999999997,1.841862,0.6255949999999997,1.841862
Mn1O4W1,2.186821,2.974116,2.616752,3.471817
Mn1O5Se2,2.800508,3.746214,3.201213,4.169708
Mn1O5Te2,2.095135,3.082464,2.095135,3.082464
Mn1O6Pb2W1,0.992576,1.701967,1.832217,2.615375
Mn1O6Pt3,0.1864410000000003,1.1768239999999999,0.617391,1.487592
Mn1O6Sb1Sr2,0.231956,1.201221,2.274338,3.476544
Mn1O6Sb1V1,1.25245,1.927836,1.799652,2.46195
Mn1O6Sb2,1.727663,2.798494,1.727663,2.798494
Mn1O6Se2,1.270684,2.468768,1.905591,3.225963
Mn1O6Sr2W1,1.668187,2.420924,2.127685,2.929829
Mn1O6Sr2Zr1,1.336071,2.715318,1.340784,2.717695
Mn1O6Ta2,3.190678,4.088919,3.327557,4.237046
Mn1O6V2,1.349931,2.026331,1.577639,2.237493
Mn1O7Si2Sr2,2.958444,4.132163,4.874899,6.092943
Mn1O7Te1V2,1.597456,2.563973,1.910145,2.563973
Mn1P1Rb1,1.103369,1.720865,2.055884,2.709206
Mn1P1S3,2.269123,3.123575,2.702403,3.679827
Mn1P1Se3,1.753185,2.53701,1.919271,2.800815
Mn1P2Rb2S6,2.51529,3.336555,2.51529,3.336555
Mn1P4,0.590555,1.778717,0.798652,1.778717
Mn1Pd1Te1,0.0,0.025209,0.0,0.025209
Mn1Rb1Sb1,1.025131,1.634095,1.804778,2.374049
Mn1Rb2S2,2.560046,3.451689,3.801738,4.709568
Mn1Rb2Se2,2.185423,3.037554,3.547949,4.41186
Mn1Rb2Te2,2.247906,3.004409,2.998525,3.810966
Mn1S1,2.708115,3.552612,2.708115,3.552612
Mn1S2,0.617894,1.450758,1.275321,2.238991
Mn1S4Sc2,1.039611,2.014539,1.039611,2.014539
Mn1Se1,0.827859,1.594994,0.827859,1.594994
Mn1Se2,0.658055,1.37716,0.843897,1.528315
Mn1Sn1Sr1,0.0,0.078809,0.0,0.658524
Mn1Sn1Te4Tl2,0.342053,0.814597,0.459284,0.921496
Mn1Te1,0.8500680000000003,1.4731779999999999,1.739273,2.272141
Mn1Te2,0.234227,0.766549,0.54586,1.047821
Mn2Mo1P12,0.130419,0.846037,1.200863,2.09879
Mn2Mo3O8,1.497443,2.540056,1.613098,2.658549
Mn2Na14O9,1.004333,2.082794,3.381926,4.513435
Mn2Na1O4,0.295918,1.042497,0.973532,1.678647
Mn2Na2O3,1.096,2.144316,2.740507,3.807981
Mn2Na2S3,2.469618,3.414373,3.317473,4.191409
Mn2Na2Se3,2.012512,2.938651,2.905647,3.768708
Mn2Na4O5,1.804642,3.203366,1.940053,3.360261
Mn2Nb2O9Zn2,1.966826,2.737963,2.991518,3.644286
Mn2O4Se1Sr2,1.172812,2.129326,1.333972,2.329029
Mn2O4Si1,2.632925,3.799814,4.340404,5.424501
Mn2O4Ti1,1.75035,2.753175,1.784154,2.787586
Mn2O4Zn1,1.283404,2.619727,1.56991,2.947534
Mn2O5Pb2,0.0,0.366138,0.0,2.353932
Mn2O5Sr2,1.5449730000000002,2.890649,1.613674,2.890649
Mn2O5Y1,0.407312,2.662854,0.610178,2.662854
Mn2O7Sb2,0.119127,1.096711,2.836582,4.081917
Mn2O7Sc2,0.971363,2.11713,1.694086,2.11713
Mn2O7Sr3,0.4875130000000003,1.654599,0.490963,1.662497
Mn2O7V2,1.187124,1.723188,1.187124,1.723188
Mn2O7Y2,0.826571,1.892534,1.530573,1.892534
Mn2O8Te3,2.487879,3.398127,2.679187,3.608683
Mn2O9Pb2Si2,0.831937,2.348835,0.989722,2.348835
Mn2P12W1,0.02759,0.558716,1.178957,2.009466
Mn2P2Sr1,0.951958,1.632318,1.865597,2.562177
Mn2S4Si1,1.878572,2.68221,1.878572,2.68221
Mn2S4Sn1,0.297718,0.890506,1.433882,2.123834
Mn2Se4Si1,1.246813,2.0742,1.246813,2.0742
Mn2Se4Sn1,0.531561,1.3208350000000002,0.531561,1.3208350000000002
Mn3Na2O7,1.35669,2.905996,1.599858,3.187136
Mn3Nb2O9Zn1,2.104799,3.296116,2.399303,3.590649
Mn3Nb6O11,0.241582,1.260406,1.103569,2.21621
Mn3O10Se3,0.236311,1.101746,1.001119,1.976104
Mn3O10Sr4,1.214524,2.59368,1.425475,2.776554
Mn3O12P3Pb1,0.414188,1.265021,1.308494,1.265021
Mn3O12P3Sr1,0.439069,1.199174,1.364405,2.288852
Mn3O14P2Pb3Te1,2.515587,3.449574,3.29756,4.289007
Mn3O4,1.242012,2.478832,1.505135,2.804043
Mn3O4Rb2,1.20858,2.2262370000000002,3.236878,4.296549
Mn3O6Te1,1.221933,2.246686,1.221933,2.246686
Mn3O6W1,1.976072,2.848506,1.976072,2.848506
Mn3O7Zn1,1.422848,2.758286,1.771707,3.11593
Mn3O8V2,2.161778,2.827843,2.261957,2.90038
Mn3Rb2S4,1.8398,2.675179,1.8398,2.675179
Mn3Rb2Se4,2.328549,3.219769,3.182575,3.946964
Mn4Nb2O9,2.357487,3.367452,2.357487,3.367452
Mn4O7Si1,1.306379,2.180161,1.47645,2.180161
Mn4O9Ta2,2.90169,4.139853,2.90169,4.139853
Mn5O13Sr5,0.810109,1.899411,1.42309,2.646959
Mn5O16Pb3V2,0.578107,1.281451,1.463708,2.225639
Mn5O8,0.434736,1.427129,0.859128,1.988061
Mn5O8V1,0.648371,1.593597,1.250002,1.886656
Mo1N1Na5O4,2.383372,3.792601,2.606409,4.037799
Mo1N2Na4O2,2.386239,3.569372,3.002069,4.18296
Mo1N3Na3,1.66585,2.672415,1.66585,2.672415
Mo1Na2O12Te4,2.242418,3.268796,2.410249,3.457243
Mo1Na4O5,2.645905,4.001768,2.694042,4.04654
Mo1Ni1O4,1.936441,2.8355,1.936441,2.8355
Mo1Ni1O6Sr2,1.900724,2.67878,2.331375,3.078461
Mo1O12Se3Y2,2.671059,3.838754,2.840713,4.015163
Mo1O1Rb2S3,1.662245,2.431117,1.662245,2.431117
Mo1O2Rb2S2,2.107857,2.945704,2.349109,3.242452
Mo1O3,1.756304,2.932755,2.892544,4.190769
Mo1O4Pb1,2.22479,3.197539,2.883838,3.900042
Mo1O4Tl2,2.363924,3.241434,2.980813,3.93955
Mo1O4Zn1,1.973547,3.044245,1.973547,3.044245
Mo1O5P1,0.978498,3.098719,1.193657,3.228988
Mo1O5Pb2,2.331322,3.239767,2.818521,3.767611
Mo1O5V1,2.02424,3.130299,2.234962,3.361985
Mo1O6P1Rb1,2.481032,3.958628,2.606834,4.111442
Mo1O6P1Tl1,2.378856,3.50702,2.571315,3.723503
Mo1O6Pb1Se1,1.765931,2.780396,2.232973,3.289623
Mo1O6Sb2,1.257015,2.020098,1.801211,2.606112
Mo1O6Sr2Zn1,1.915975,3.168274,2.108017,3.362372
Mo1O6Y2,1.881106,3.055014,1.986272,3.165823
Mo1O7Te2,2.591374,3.672854,2.646384,3.672854
Mo1O8V2,1.110385,2.009036,2.672654,3.750098
Mo1P4,0.0,0.11953,0.0,1.1066
Mo1Rb2S4,1.489915,2.239219,1.489915,2.239219
Mo1Rb2Se4,0.976388,1.59611,0.976388,1.59611
Mo1S2,1.080362,1.662018,2.287288,3.031607
Mo1Se2,1.252223,1.806462,2.773954,3.47341
Mo1Te2,0.768763,1.185445,3.057842,3.603163
Mo2N7Sr5,1.22725,2.106951,1.22725,2.106951
Mo2Na1O13P3,0.888639,2.939317,1.074164,3.161822
Mo2Na1O8Rb3,4.216277,5.619596,4.216277,5.619596
Mo2Na2O11Se2,2.389746,3.577102,2.466402,3.663527
Mo2Ni3O11Se1,2.430056,3.406011,2.499192,3.476387
Mo2Ni3O11Te1,2.523767,3.382625,2.652653,3.509038
Mo2O11Pb1Se2,2.021143,3.054571,2.257461,3.339497
Mo2O11Se2Sr1,2.363808,3.50343,2.57371,3.754804
Mo2O12Y5,0.081779,1.238134,0.546611,1.745902
Mo2O23P4Si4,0.888854,3.020522,1.178872,3.108294
Mo2O8Zr1,2.988982,4.337002,3.557392,4.919686
Mo2O9Zn3,2.635787,4.069884,3.063763,4.494699
Mo3Na2O16Te3,2.224697,3.339493,2.369631,3.509809
Mo3O12Rb2Se1,2.37066,3.422222,2.374152,3.425548
Mo3O12Se1Tl2,2.235877,3.309717,2.235877,3.309717
Mo3O14P2Pb1,0.306743,1.186041,0.374726,1.306477
Mo3O14P2Sr1,0.400989,1.307176,0.452256,1.37313
Mo3O8Zn2,1.656823,2.809457,1.767239,2.946775
Mo3O9Tl1,0.765445,1.230448,0.820976,1.303818
Mo5O8Sn1,0.0,0.447406,0.0,1.061623
N,6.985543,9.274506,7.303437,9.658905
N12O1P6Zn4,3.512038,4.812737,5.447587,6.847682
N18W1,1.587126,2.37517,1.68039,2.469866
N1Na1O2,2.421871,4.413895,9.197505,11.106945
N1Na1O3,2.947996,4.982561,3.565557,5.646281
N1Na1Sn1,0.97432,1.690123,4.088988,3.065016
N1Nb1O1,1.4885099999999998,2.516827,2.144031,3.277837
N1O1S2,2.021194,3.005967,2.46686,3.522263
N1O1Ta1,2.165756,3.218523,3.062103,4.191386
N1O2Sr1Ta1,0.79798,1.983797,0.79798,2.030058
N1O2Tl1,1.351037,2.861712,1.900106,3.449605
N1S1,1.938063,2.739213,2.801463,3.733494
N1Sb1Sr3,0.233011,0.969834,0.233011,0.969834
N1Tc1,0.0,0.392521,0.0,2.427653
N1Te3Y3,1.077,1.772865,1.443517,2.204477
N1Tl1,0.0,0.322523,0.0,0.322523
N1V1,0.323428,0.827122,2.506563,3.308869
N1Y1,0.186896,1.099241,3.158334,4.350529
N2Na1Nb1,0.796541,1.622383,1.10263,1.961113
N2Na1Ta1,1.221931,2.092961,1.816744,2.74748
N2Na4O2W1,2.158202,3.335254,3.566219,4.784134
N2Ni1O6,3.436972,5.085172999999999,3.474896,5.085172999999999
N2O14S3,1.502402,3.407267,1.525372,3.428971
N2O28Pd1S8,0.35956299999999997,2.084516,0.414271,2.084516
N2O2S2Se1,1.678547,2.57216,1.823362,2.74248
N2O2S3,1.529142,2.325451,1.829628,2.672323
N2O3,0.0,0.689735,0.0,0.689735
N2O4,2.79669,4.394878,2.79669,4.394878
N2O5,0.518384,2.512686,0.621594,2.623839
N2O5S3,2.726237,4.043686,2.772313,4.087735
N2O6Pd1,1.473994,3.433736,1.473994,3.433736
N2O8Pb2Se1,2.438614,4.042204,2.641897,4.357996
N2Pb1S2,1.22894,1.962134,1.888469,2.730231
N2Pd1S6,1.099439,1.915116,1.129756,1.915116
N2S1Zr2,0.595333,1.464117,1.764501,2.821021
N2S2,2.823356,3.831394,3.506179,4.584717
N2S4,0.080025,0.481214,0.905546,1.546539
N2Se1Zr2,0.36091,1.159275,1.723666,2.718654
N2Si1Sr1,2.865449,4.053362,3.749771,4.99838
N2Sr1Ti1,0.721176,1.749445,0.721176,1.749445
N2Sr1Zr1,0.270574,1.176909,2.571517,3.720228
N2Sr2Zn1,0.555327,1.715306,0.555327,1.715306
N2W1,1.05008,1.857936,1.823703,2.248742
N2Zn3,0.747456,1.220565,0.747456,1.220565
N3Na1,3.77923,5.044904,5.439996,6.943389
N3Na1O9Rb2,3.020329,5.039921,3.104429,5.039921
N3Na3W1,1.951357,2.994801,1.951357,2.994801
N3Na4Re1,2.463764,3.692132,2.613689,3.692132
N3Nb1Sr2,2.26807,3.244844,2.528391,3.523288
N3P1Zn2,3.358316,4.360119,5.47662,6.730882
N3Rb1,4.454601,5.448978,4.454601,5.448978
N3Sr2Ta1,2.469184,3.463959,2.724144,3.748095
N3Tl1,1.264317,1.988743,3.421987,4.322239
N4Na2O12Pd1,1.811144,3.770695,1.827964,3.770716
N4O12Pd1Rb2,2.02574,3.967777,2.077918,4.045988
N4O3Si3Y2,2.862752,4.227345,4.092764,5.620771
N4O8Zr7,2.920551,4.176096,3.086708,4.349242
N4S4,2.14463,3.096755,2.355304,3.322649
N4Se4,1.743376,2.581105,2.0888,2.989946
N4Si3,3.392646,4.730475,4.432016,5.828443
N4Sn3,0.381899,1.45835,0.381899,4.813988
N4Zr3,0.771055,1.657314,0.771055,1.657314
N5P3,2.665406,4.119561,4.973822,6.662546
N5Ta3,0.0,0.322839,0.0,1.354072
N6Na3O12Rh1,2.566408,4.349434,2.570918,4.359807
N6O8S7,2.180321,3.401987,2.262285,3.496961
N6S5,2.049545,3.092066,2.388032,3.478289
N6Sr1,3.661743,4.874448,4.560594,5.871549
N6Zn1,3.229467,4.400614,4.116251,5.428492
N7Si4Sr1Y1,2.806203,4.071293,4.278608,5.617105
N9Sb1,2.233109,3.006869,2.511027,3.382909
Na10Sn12Sr1,0.665053,0.984767,1.200611,1.536422
Na1Nb1O2,1.489616,2.27473,1.599422,2.386137
Na1Nb1O3,1.572292,2.80775,5.290568,6.924098
Na1Nb1S2,0.642348,1.127151,1.675408,2.305191
Na1Nb1S6,1.6632570000000002,2.508886,1.933211,2.828585
Na1Nb1Se2,0.514456,0.971952,1.762517,2.388799
Na1Nb3O8,2.514502,3.941651,3.771385,5.222146
Na1Ni1O2,0.569591,2.100798,2.846184,3.839882
Na1O11V6,0.247432,1.004522,0.398029,1.004522
Na1O12P3Sn2,3.059946,4.919607,3.059946,4.919607
Na1O12P3Ti2,2.280519,3.785821,2.381732,3.866903
Na1O12Sb3Sr4,2.082253,3.592531,2.082253,3.592531
Na1O1Rb1,2.052749,3.387262,3.452766,4.782456
Na1O2Rh1,1.450178,3.198998,2.654957,4.472463
Na1O2Tl1,0.627477,1.648988,1.746974,2.769826
Na1O2V1,1.584646,0.508026,3.361474,4.069468
Na1O3,0.533755,2.802337,4.226728,6.876917
Na1O3Sb1,1.47683,3.060387,4.156404,5.966074
Na1O3Ta1,2.238931,3.529549,6.457441,8.154847
Na1O3V1,3.223361,4.457168,3.305827,4.543203
Na1O4Pb1Rb3,1.518846,2.932089,2.429064,3.939381
Na1O4Ti1Y1,2.31761,3.770294,2.31761,3.770294
Na1O4V2,1.347573,2.167175,1.379481,2.194071
Na1O5P1V1,1.77901,2.908723,1.933674,3.199525
Na1O5V2,0.086691,1.151921,0.358698,1.151921
Na1O6Rb7Zn2,1.692503,2.786055,3.419723,4.502352
Na1O6Ru1Sr3,0.47897,2.452275,0.47897,2.452275
Na1O6S2Tl3,2.883744,3.877834,3.421633,4.457412
Na1O6Sb1Sr3,2.974325,4.578878,4.442642,6.222405
Na1O6Si2Ti1,0.136896,2.361703,0.228253,2.438927
Na1O6Si2V1,1.975635,2.899053,2.001755,3.089003
Na1O8Rb3Ru2,0.639941,2.57732,0.639941,2.57732
Na1O8Rb3W2,4.802312,6.34302,5.219837,6.720191
Na1O8S2V1,1.456409,2.602437,3.184908,4.660345
Na1O8Sb5,2.67805,3.649706,3.013538,3.998262
Na1O8Ta3,2.652442,4.03196,3.478078,4.9184
Na1P1,0.937156,1.574765,1.360949,2.042313
Na1P15,1.425626,2.142175,1.883903,2.640977
Na1P1Pd1S4,1.124518,2.198734,2.459323,3.720622
Na1P1S3,1.9986,3.078076,2.499317,3.596375
Na1P1Sn1,0.520934,1.021831,2.327828,3.034667
Na1P1Sr1,1.297368,2.030213,1.297368,2.030213
Na1P1Zn1,1.17392,1.740694,1.17392,1.740694
Na1P2S6Sb1,2.085161,2.933875,2.458556,3.30085
Na1P5,1.265342,1.994311,1.503723,2.220879
Na1P7,1.688634,2.442756,1.772726,2.525106
Na1Pb1,0.048692,0.228864,0.166321,0.348827
Na1Pt2Se3,0.990765,1.615226,1.418711,1.948532
Na1Rb1S1,2.343538,3.32964,3.900065,4.911222
Na1S1,1.209503,2.322736,1.209503,2.322736
Na1S2Sb1,0.325464,0.682107,0.325464,0.682107
Na1S2Sc1,1.650176,2.729339,2.415444,3.700248
Na1S2Y1,2.256462,3.254137,3.497427,4.667478
Na1S7Si1Y3,2.257618,3.237942,2.714209,3.791256
Na1Sb1,0.357923,0.860856,1.017665,1.572631
Na1Se2V1,0.17909500000000023,0.8717639999999998,2.191111,3.010504
Na1Se2Y1,1.82569,2.733442,2.940768,4.015368
Na1Si1,1.15034,1.689275,1.72679,2.25574
Na1Sn1,0.311972,0.619866,0.382318,0.700741
Na1Sn2,0.0,0.117546,0.0,1.232798
Na1Te3,0.419473,0.892253,0.905647,1.385519
Na2Nb4O11,2.609651,3.914277,2.887671,4.209295
Na2Nb4O19Se4,2.376003,3.631818,3.172829,4.498956
Na2Ni1O2,2.665361,3.86319,3.179876,4.352021
Na2O1,2.016242,3.391681,10.932075,3.391681
Na2O11Si4Ti1,2.661257,4.045786,2.672389,4.055567
Na2O13Ti6,2.763907,4.210761,2.824063,4.210761
Na2O13W4,1.417581,2.518658,3.892174,5.262619
Na2O19Ti9,2.071283,3.442733,2.420395,3.865914
Na2O1S2Ti1,2.43273,3.521457,2.469538,3.559989
Na2O2,1.741918,3.771928,4.431546,7.165246
Na2O2Pb1,2.398224,3.328926,2.549409,3.399291
Na2O2Pt1,1.578662,3.279452,4.035476,5.650728
Na2O2Zn1,2.178128,3.237938,2.178128,3.237938
Na2O3Pt1,1.622308,3.115977,2.112933,3.667636
Na2O3Ru1,0.0,0.42973,0.0,0.42973
Na2O3Zn2,2.026575,2.976191,2.026575,2.976191
Na2O4Os1,0.231135,1.631521,0.473559,1.88376
Na2O4Pd3,0.391848,1.951366,1.272902,2.960873
Na2O4S2,2.311255,3.299174,2.331278,3.314768
Na2O4Te1,1.832447,3.335066,1.832447,3.335066
Na2O5Si1Ti1,2.895316,4.645248,3.236167,5.024218
Na2O5Te2,2.814343,3.90606,3.099391,4.188031
Na2O6Sn1Te1,1.36898,2.579238,1.36898,2.579238
Na2O7P2Pd1,1.623302,3.611153,1.973034,3.964181
Na2O7Se2,2.787809,4.679473,3.753658,5.70978
Na2O7Te2,0.738316,2.139119,2.427414,4.015175
Na2O7Ti3,2.808639,4.313983,2.861693,4.394682
Na2O7W2,2.220656,3.407668,3.743474,5.109036
Na2O8P2V1,2.67304,4.044376,2.67304,4.044376
Na2O8Pd1Se2,1.713706,3.643128,1.713706,3.643128
Na2O9Te3Zn2,3.026014,4.235667,3.606007,4.855688
Na2O9Te4,2.622832,3.702733,3.317707,4.496643
Na2P1S3,2.648303,3.76389,3.359449,4.503363
Na2P1Se3,1.72607,2.725016,2.879817,3.919571
Na2Pd1S2,0.959963,1.998986,2.436493,3.582211
Na2Pd1Se2,0.674871,1.504533,2.327391,3.261639
Na2Pt1S2,1.153699,2.22559,2.772139,3.976303
Na2Pt1Se2,0.866458,1.775489,2.665739,3.700269
Na2S1,2.514301,3.494743,2.514301,3.494743
Na2S2,1.212349,2.325755,1.212349,2.325755
Na2S2Zn1,2.727241,3.577411,2.727241,3.577411
Na2S3Te1,1.476991,2.183082,1.834124,2.566486
Na2S4,1.950744,3.059396,2.311984,3.465396
Na2S5,1.685505,2.754476,1.685505,2.754476
Na2S6Sn2Zn1,1.797627,2.753277,2.360723,2.753277
Na2Se1,2.073629,2.972606,2.073629,2.972606
Na2Se2,0.439503,1.371964,0.439503,1.371964
Na2Se3Sn1,1.293477,2.153488,1.293477,2.153488
