smiles,ΔfH°(298.15 K)
OOC(C(=O)OC)C=C,-97.15
OOC(C(C(=O)C)C)C,-91.32
OOC(C(C)(C)C)C=O,-84.42
OOC(C(C)C)(C=O)C,-86.24
OOC(C(C)C)CC=O,-84.39
OOC(C(C=O)(C)C)C,-86.16
OOC(C(C1OC1)C)C,-62.19
OOC(C1(C)CCO1)C,-69.95
OOC(C1(C)COC1)C,-63.32
OOC(C1(C)OC1)(C)C,-71.18
OOC(C1(C)OC1C)C,-70.69
OOC(C1CCCO1)C,-82.86
OOC(C1CCO1)(C)C,-68.93
OOC(C1COC1)(C)C,-65.48
OOC(C1COCC1)C,-78.90
OOC(C1OC1(C)C)C,-70.48
OOC(C1OC1)C(C)C,-62.88
OOC(C1OC1C)(C)C,-68.99
OOC(CC(=O)C)(C)C,-96.27
OOC(CC(C)C)C=O,-82.24
OOC(CC(C=O)C)C,-87.22
OOC(CC1COC1)C,-60.06
OOC(CC1OC1)(C)C,-68.01
OOC(CCC(C)C)C,-70.04
OOC(CCC=O)(C)C,-90.37
OOC1(C)C(C)OC1C,-71.86
OOC1(C)CCCOC1,-86.11
OOC1(C)COC(C1)C,-86.83
OOC1(C)COC1(C)C,-72.64
OOC1(COC1)C(C)C,-63.18
OOC1C(C)COC1C,-81.55
OOC1C(C)OC1(C)C,-72.79
OOC1CC(OC1C)C,-85.26
OOC1CCC(OC1)C,-85.11
OOC1CCCOC1C,-84.88
OOC1CCOC(C1)C,-86.33
OOC1CCOC1(C)C,-84.85
OOC1CCOCC1C,-83.03
OOC1COC(C1)(C)C,-86.37
OOC1COC(C1C)C,-82.64
OOC1COC1C(C)C,-63.17
OOC1COCC1(C)C,-80.92
OOC1COCCC1C,-82.25
OOCC(=C)C(=O)CO,-89.42
OOCC(=CCO)C=O,-81.77
OOCC(=O)C(C)(C)C,-87.88
OOCC(=O)CC(C)C,-86.53
OOCC(C(=O)C)(C)C,-90.08
OOCC(C(=O)C)CC,-88.44
OOCC(C(C)C)C=O,-81.80
OOCC(C1COC1)C,-57.59
OOCC(C1OC1)(C)C,-62.46
OOCC(CC(=O)C)C,-92.51
OOCC(CC=O)(C)C,-83.56
OOCC(CC=O)CC,-83.45
OOCC(CC1CO1)C,-60.65
OOCC(CCC=O)C,-83.72
OOCC=CC(=O)OC,-97.78
OOCC1(C)CCCO1,-84.00
OOCC1(C)COCC1,-77.88
OOCC1(C)OC1(C)C,-69.72
OOCC1(CC)OC1C,-65.66
OOCC1(OC1)C(C)C,-64.09
OOCC1C(C)OC1C,-65.31
OOCC1CC(O1)(C)C,-72.87
OOCC1CCCCO1,-82.47
OOCC1CCCOC1,-80.59
OOCC1CCOCC1,-79.42
OOCC1COC(C1)C,-82.25
OOCC1COC1(C)C,-66.56
OOCC1OC1C(C)C,-61.75
OOCC1OCC1(C)C,-65.73
OOCC1OCCC1C,-79.53
OOCCC(=O)C(C)C,-87.85
OOCCC(C=O)(C)C,-86.25
OOCCC(CC=O)C,-83.50
OOCCC1(C)COC1,-59.34
OOCCC1CCCO1,-80.85
OOCCC1COCC1,-74.38
OOCCC1OC1(C)C,-68.45
OOCCCC(=O)CC,-90.80
OOCCCC(C=O)C,-83.41
OOCCCC1(C)CO1,-64.06
OOCCCC1CCO1,-62.89
OOCCCC1COC1,-56.69
OOCCCC1OC1C,-64.21
OOCCCCC(=O)C,-90.05
OOCCCCC(C)C,-65.36
OOCCCCC1OC1,-60.71
OOCOC(=O)CC=C,-101.16
[CH2]Oc1ccc(cc1)C=C,45.26
[CH2]Oc1cccc(c1)C=C,44.61
[O]/C=c\1/ccc(cc1=C)C,15.70
C#C[C]1C=CC(C=C1)(C)O,54.61
C#C[C]1C=CC=C[C@@]1(C)O,54.99
C#CCC1(O)C=C[CH]C=C1,62.23
C/[C]=C/c1ccc(cc1)O,42.54
C/[C]=C/c1cccc(c1)O,42.20
C/[C]=C/c1ccccc1O,38.36
C/C=C\1/C=CC(=C[C]1C)C,27.86
C[C@]1(O)C=C([CH]C=C1)C#C,59.27
C=C[C]1C=CC(C=C1)C=O,33.65
C=C=CC1(O)C=C[CH]C=C1,62.33
C=Cc1ccccc1O[CH2],45.89
CCc1ccc(cc1)[C]=O,16.52
CCc1cccc(c1)[C]=O,14.74
O/C=C\[CH]c1ccccc1,16.52
O=[C]c1ccccc1CC,14.98
O=C[C@@H]1C=C[CH]C(=C1)C=C,39.33
O=C[C@@H]1C=CC=C[C]1C=C,32.97
O=C[C]1C=CC(=C=O)C=C1,0.77
O=C[CH]Cc1ccccc1,18.46
O=C1O[CH]c2c1cccc2,-21.54
O=CC1=C(C=O)[C]=CC=C1,29.81
O=CC1=C(C=O)C=[C]C=C1,29.44
O=CC1=CC=C([C]=C1)C=O,27.37
O=CC1=CC=CC(=[C]1)C=O,27.20
O=Cc1cccc(c1)[C]=O,2.28
O=Cc1ccccc1[C]=O,3.67
C/C=C/c1ccc(cc1)O,-15.59
C/C=C/c1cccc(c1)O,-14.94
C/C=C/c1ccccc1O,-14.35
C/C=C/Oc1ccccc1,-3.26
C/C=C\c1ccc(cc1)O,-13.77
C/C=C\c1cccc(c1)O,-12.91
C/C=C\c1ccccc1O,-14.75
C/C=C\Oc1ccccc1,-1.68
C=Cc1ccccc1OC,-2.06
C1CCc2c(O1)cccc2,-21.94
CC(=C)Oc1ccccc1,-4.71
CC(=O)c1ccccc1C,-26.70
CC(=O)Cc1ccccc1,-24.63
CC(=O)CCC(OO)O,-132.12
CC(C(OO)O)CC=O,-125.82
Cc1ccc(cc1)C(=O)C,-29.23
Cc1ccc2c(c1)COC2,-15.72
Cc1cccc(c1)C(=O)C,-29.15
CCC(=O)CC(OO)O,-130.73
CCC(C(=O)CO)OO,-119.44
CCC(C(=O)O)(OO)C,-144.55
CCC(C(=O)OC)OO,-130.66
CCC(C(OO)O)C=O,-122.81
CCC(C=O)(OO)CO,-117.29
CCC(CC(=O)O)OO,-142.53
CCc1ccc(cc1)C=O,-24.95
CCc1cccc(c1)C=O,-24.90
CCCC(=O)C(OO)O,-127.10
CCCC(=O)OCOO,-132.87
CCCC(C(=O)O)OO,-139.53
COc1ccc(cc1)C=C,-2.46
COc1cccc(c1)C=C,-2.56
O/C=C/Cc1ccccc1,-9.84
O/C=C\Cc1ccccc1,-10.84
O=Cc1ccc(c(c1)C)C,-25.71
O=Cc1ccc(cc1)C=O,-37.31
O=Cc1ccc(cc1C)C,-25.02
O=Cc1cccc(c1)C=O,-37.26
O=Cc1ccccc1C=O,-33.98
O=Cc1ccccc1CC,-23.47
O=CCC(OO)(CO)C,-121.58
O=CCCC(OO)CO,-117.96
O=CCCc1ccccc1,-19.64
OC/C=C/c1ccccc1,-7.98
OC/C=C\c1ccccc1,-5.51
OCC(C(=O)C)(OO)C,-126.62
OCC(C(=O)CC)OO,-120.74
OCC(C(C=O)C)OO,-116.69
OCC(C(C=O)OO)C,-115.34
OCC(C(OO)C)C=O,-118.30
OCC(CC(=O)C)OO,-123.91
OCCC(=O)C(OO)C,-122.03
OCCC(=O)CCOO,-119.44
OCCC(C(=O)C)OO,-121.98
OCCC(C=O)(OO)C,-119.23
OCCC(CC=O)OO,-115.59
OCCC(COO)C=O,-115.94
OCCCC(=O)COO,-118.62
OCCCC(C=O)OO,-114.52
OOC(C(=O)C(C)C)O,-128.12
OOC(C(=O)O)C(C)C,-141.46
OOC(C(C(=O)C)C)O,-131.57
OOC(C(C(=O)O)C)C,-143.60
OOC(C(C=O)O)(C)C,-123.31
OOC(CC(=O)CO)C,-122.98
OOC(CC(=O)O)(C)C,-147.78
OOC(CC(=O)OC)C,-133.72
OOC(CC(C=O)C)O,-124.70
OOC(CCC(=O)O)C,-145.17
OOCC(=O)C(CO)C,-118.81
OOCC(C(=O)C)CO,-122.16
OOCC(C(=O)CO)C,-120.00
OOCC(C(=O)O)CC,-139.84
OOCC(CC(=O)O)C,-143.26
OOCC(CC=O)CO,-114.25
OOCCC(C(=O)O)C,-142.84
OOCCC(C=O)CO,-115.43
OOCCCC(=O)CO,-122.06
OOCCCC(=O)OC,-132.61
[CH2]Cc1ccc(cc1)OC,19.28
[CH2]Oc1ccc(cc1)C=O,-0.90
[CH2]Oc1cccc(c1)C=O,-0.43
[CH2]Oc1ccccc1CC,15.86
[O]O[C@@H]1CC[C@@H](O1)OO,-66.80
[O]O[C@@H]1CC[C@H](O1)OO,-68.03
[O]O[C@H]1CC[C@H](O1)OO,-67.64
[O]O[C@H]1OC[C@@H](C1)OO,-59.33
[O]O[C@H]1OC[C@H](C1)OO,-59.09
[O]O[C@H]1OCC[C@@H]1OO,-58.61
[O]O[C@H]1OCC[C@H]1OO,-58.91
C#C[C]1C=CC(C=C1)(O)O,16.60
C#CC1=C[CH]C=CC1(O)O,18.59
C#CC1=CC(C=C[CH]1)(O)O,21.14
C/C=C/C1(O)C=C[CH]C=C1,21.06
C/C=C/OC1C=C[CH]C=C1,28.53
C/C=C\C1(O)C=C[CH]C=C1,22.14
C/C=C\OC1C=C[CH]C=C1,29.68
C[C@@H]1C=C[CH]C=C1C(=O)C,-2.18
C[C@]1(O)C=C([CH]C=C1)C=C,15.00
C=C[C]1C=CC(C=C1)(C)O,9.23
C=C[C]1C=CC=C[C@@]1(C)O,11.52
C=CCC1(O)C=C[CH]C=C1,21.87
C=COC1(C)C=C[CH]C=C1,25.71
C1=C[C@H]2[C@@H](O1)[C@@H]1C=C[C]2O1,43.63
C1=C[C@H]2[C](O1)[C@@H]1C=C[C@H]2O1,36.38
C1=C[C]2[C@@H](O1)[C@@H]1C=C[C@H]2O1,30.86
C1=CO[C@H]([CH]1)c1cocc1,9.12
CC(=C)C1(O)C=C[CH]C=C1,19.75
CC(=C)OC1C=C[CH]C=C1,26.29
CC(=O)C1(C)C=C[CH]C=C1,4.13
CC(=O)CC1C=C[CH]C=C1,6.73
CC[C]1C=CC(C=C1)C=O,10.49
CC1C=C[C](C=C1)C(=O)C,-2.06
CCC1=C[C@@H](C=C[CH]1)C=O,10.60
CCc1ccc(cc1)O[CH2],16.48
CCc1cccc(c1)O[CH2],15.18
CCOc1ccc(cc1)[CH2],3.97
COC1=CC(=[C]C=C1)C=O,17.07
COC1=CC(=C[C]=C1)C=O,15.59
COC1=CC(=CC=[C]1)C=O,16.64
COC1=CC=C([C]=C1)C=O,14.89
COC1=CC=C(C=[C]1)C=O,15.25
COC1=CC=CC(=[C]1)C=O,17.66
COc1ccc(cc1)[C]=O,-9.31
COc1cccc(c1)[C]=O,-7.62
O[CH]CCc1ccccc1,8.22
O=[C]c1ccccc1OC,-6.37
O=C[C@@H]1C=C[CH]C=C1CC,9.57
O=C[C@]1(C)C=C[CH]C(=C1)C,9.09
O=C[C@]1(C)C=C[CH]C=C1C,7.63
O=C[C]1C=CC(C=C1)(C)C,0.50
O=C[CH]Oc1ccccc1,-9.17
O=CC1(C)C=C[C](C=C1)C,6.65
O=CC1=C(OC)[C]=CC=C1,17.26
O=CC1=C(OC)C=[C]C=C1,16.93
O=CC1=C(OC)C=C[C]=C1,18.48
O=CC1=C(OC)C=CC=[C]1,19.45
O=CC1=C[C@@H](C=C[CH]1)C=O,-4.88
O=CC1=C[CH]C=C[C@H]1C=O,-10.19
O=CC1=C[CH]C=CC1(C)C,1.01
O=CC1=CC(C=C[CH]1)(C)C,4.56
O=CC1C=C[C](C=C1)C=O,-8.86
O=Cc1ccccc1O[CH2],1.64
O=CCC1(C)C=C[CH]C=C1,11.75
OC[CH]Cc1ccccc1,13.04
OCC[CH]c1ccccc1,0.94
OO[C@@H]1O[CH][C@@H](C1)OO,-52.73
OO[C@H]1O[CH][C@@H](C1)OO,-52.46
OO[C@H]1OC[C@@H]([CH]1)OO,-47.14
OO[C@H]1OC[C@@H](C1)O[O],-62.24
OO[C@H]1OC[C@H]([CH]1)OO,-46.38
OO[C@H]1OC[C@H](C1)O[O],-61.16
OO[C@H]1OCC[C@@H]1O[O],-59.75
OO[C@H]1OCC[C@H]1O[O],-57.10
OOCc1ccccc1[C],25.44
C1=C[C@@H]2[C@H](O1)[C@@H]1C=C[C@H]2O1,-12.06
C1=C[C@H]2[C@@H](O1)[C@@H]1C=C[C@H]2O1,-13.07
CC(=O)Oc1ccccc1,-67.87
CC(c1ccc(cc1)O)C,-40.05
CC(c1ccccc1)(O)C,-41.98
CC(c1ccccc1O)C,-40.48
CC(Oc1ccccc1)C,-34.93
CC[C@@H](c1ccccc1)O,-38.84
CC1=C[C@@H]2C=C[C@H]1OC2=O,-38.90
Cc1cc(C)c(c(c1)C)O,-45.76
Cc1cccc(c1)C(=O)O,-80.51
CCc1ccc(cc1)OC,-30.86
CCc1cccc(c1)OC,-31.25
CO[C@H](c1ccccc1)C,-30.75
COC(=O)c1ccccc1,-67.34
COC1=CC(=C)C=CC1=O,-27.67
COc1ccc(cc1)C=O,-47.89
COc1cccc(c1)C=O,-48.39
COc1ccccc1CC,-31.70
O/C=C/Oc1ccccc1,-31.40
O=C1O[C@@H]2C=C[C@H]1C(=C2)C,-39.24
O=Cc1ccccc1OC,-46.92
O=CCc1ccc(cc1)O,-55.80
O=CCOc1ccccc1,-42.50
OC(=O)c1ccc(cc1)C,-80.61
OC(=O)c1ccccc1C,-78.33
Oc1cccc(c1)C(C)C,-40.56
OCCCc1ccccc1,-35.90
OO[C@H]1OC[C@@H](C1)OO,-97.38
OO[C@H]1OC[C@H](C1)OO,-96.47
[CH2]Oc1ccc(cc1)OC,-6.87
[CH2]Oc1cccc(c1)OC,-8.61
[CH2]Oc1ccccc1OC,-4.99
[O]OCc1ccc(cc1)C,24.90
[O]OCc1cccc(c1)C,24.77
[O]OCc1ccccc1C,24.92
C[C@@]1(O)C=C[CH]C=C1C=O,-33.41
C[C@@]1(O)C=C[CH]C=C1CC,-13.39
C[C@@H](C1(C)C=C[CH]C=C1)O,-11.04
C[C@@H]1C=C[CH]C=C1C(=O)O,-52.19
C[C@]1(O)C=C([CH]C=C1)C=O,-29.81
C[C@H]([C]1C=CC(=O)C=C1)O,-42.34
C[C@H]1C=C([CH]C=C1)C(=O)O,-48.97
C=C[C]1C=CC(C=C1)(O)O,-26.83
C=CC1=C[CH]C=CC1(O)O,-25.26
C=CC1=CC(C=C[CH]1)(O)O,-19.15
C=COC1(O)C=C[CH]C=C1,-9.00
CC(=O)C1(O)C=C[CH]C=C1,-31.79
CC(=O)C1=C[C@@H](C=C[CH]1)O,-30.06
CC(=O)C1=C[CH]C=C[C@@H]1O,-34.91
CC(=O)C1=C[CH]C=C[C@H]1O,-32.19
CC(=O)OC1C=C[CH]C=C1,-39.01
CC(C1(O)C=C[CH]C=C1)C,-10.38
CC(C1C=C[CH]C=C1)(O)C,-12.90
CC(OC1C=C[CH]C=C1)C,-1.81
CC[C]1C=CC(C=C1)(C)O,-14.01
CC1C=C[C](C=C1)C(=O)O,-52.49
CCOC1(C)C=C[CH]C=C1,-2.58
CO[C@]1(C)C=C[CH]C=C1C,-3.87
CO[C@H](C1C=C[CH]C=C1)C,0.29
COC(=O)[C]1C=CCC=C1,-42.43
COC(=O)C1=C[CH]C=CC1,-42.23
COC(=O)C1=CCC=C[CH]1,-38.87
COC(=O)C1C=C[CH]C=C1,-35.38
COC1=C(OC)[C]=CC=C1,10.71
COC1=C(OC)C=[C]C=C1,12.10
COC1=C[C@@H](C=C[CH]1)C=O,-15.55
COC1=C[C](C)C=CC1=O,-37.63
COC1=C[C]=CC(=C1)OC,6.34
COC1=C[CH]C(C=C1)(C)C,-3.88
COC1=C[CH]C=CC1(C)C,-6.92
COC1=CC(C=C[CH]1)(C)C,-4.32
COC1=CC=[C]C(=C1)OC,7.76
COC1=CC=C([C]=C1)OC,8.72
COC1=CC=CC(=[C]1)OC,8.26
COc1cc([CH2])ccc1O,-31.38
COCC1(C)C=C[CH]C=C1,0.86
O/C=C/OC1C=C[CH]C=C1,0.58
O[CH]Cc1ccc(cc1)O,-29.29
O[CH]COc1ccccc1,-17.83
O=C[C@@]1(C)[CH]C=C(C=C1)O,-27.30
O=C[C@@]1(O)C=C[CH]C=C1C,-29.20
O=C[C@@H]1[CH]C=C(C=C1)OC,-14.66
O=C[C@@H]1C=C[CH]C=C1CO,-21.74
O=C[C@@H]1C=C[CH]C=C1OC,-15.63
O=C[C@]1(C)C=C[CH]C(=C1)O,-25.94
O=C[C@]1(C)C=C[CH]C=C1O,-29.87
O=C[C@]1(O)C=C[CH]C(=C1)C,-27.63
O=C[C]1C=CC(C=C1)(C)O,-33.19
O=CC1(O)C=C[C](C=C1)C,-27.98
O=CC1=CC(=O)C(=C[CH]1)O,-67.92
O=CCC1(O)C=C[CH]C=C1,-22.91
O=COC1(C)C=C[CH]C=C1,-34.44
OC(=O)C1(C)C=C[CH]C=C1,-45.94
OC[C]1C=CC(C=C1)(C)C,-9.48
OC[C]1C=CC(C=C1)C=O,-19.73
OC[CH]c1ccc(cc1)O,-34.65
OC[CH]Oc1ccccc1,-15.56
OC1C=C[C](C=C1)C(=O)C,-33.24
OCC[C]1C=CC(=O)C=C1,-39.06
OCC1=C[C@@H](C=C[CH]1)C=O,-19.64
OCC1=C[CH]C=CC1(C)C,-8.22
OCC1=CC(C=C[CH]1)(C)C,-9.24
CC(=C)[C@H]1CCC(=O)[C@@H]1C,-46.19
CC(=C)[C@H]1CCC(=O)[C@H]1C,-44.85
CC(=C)C1CCC(=O)CC1,-45.93
CC1=C[C@H](CCC1)C(C)C,-28.50
COc1cc(C)ccc1O,-68.46
COc1ccc(cc1)OC,-53.57
COc1cccc(c1)OC,-54.81
COc1ccccc1OC,-50.92
O/C=C\1/C=CC(=O)C(=C1)O,-83.54
O=Cc1cc(=O)occ1C,-83.51
O=Cc1cccc(c1O)O,-102.68
O=Cc1coc(=O)cc1C,-87.83
OC(=O)c1ccccc1O,-120.16
Oc1ccc(cc1)[C@H](O)C,-75.71
OCCc1ccc(cc1)O,-73.19
OCCOc1ccccc1,-62.39
OOCc1ccc(cc1)C,-13.61
OOCc1cccc(c1)C,-13.67
OOCc1ccccc1C,-13.46
[CH2]Oc1cccc(c1O)O,-57.06
[O]Cc1cccc(c1O)O,-59.40
C[C@@]1(O)C=C[CH]C=C1CO,-45.60
C[C@@]1(O)C=C[CH]C=C1OC,-40.64
C[C@@H](C1(O)C=C[CH]C=C1)O,-48.49
C[C@@H]1[CH]CC[C@H]1C(C)(C)C,-5.73
C[C@]1(O)C=C[CH]C=C1OC,-39.30
CC[C]1C=CC(C=C1)(O)O,-50.08
CCC1=C[CH]C=CC1(O)O,-48.02
CCC1=CC(C=C[CH]1)(O)O,-49.38
CO[C@@]1(C)C=C[CH]C=C1O,-42.12
COC1=C[C@](C=C[CH]1)(C)O,-39.47
COC1=C[CH][C@@](C=C1)(C)O,-39.73
O[C@@H]1C=C[CH]C(=C1)C(=O)O,-80.72
O[C@@H]1C=C[CH]C=C1C(=O)O,-84.69
O[C@H]1C=C[CH]C=C1C(=O)O,-84.69
O=C[C@@]1(O)C=C[CH]C=C1O,-65.85
O=C[C@]1(O)[CH]C=C(C=C1)O,-60.96
O=C[C@]1(O)C=C[CH]C(=C1)O,-61.86
O=C[C]1C=CC(C=C1)(O)O,-68.49
O=CC1=C[CH]C=CC1(O)O,-70.55
O=CC1=CC(C=C[CH]1)(O)O,-65.58
O=COC1(O)C=C[CH]C=C1,-72.94
OC(=O)C1(O)C=C[CH]C=C1,-79.61
OC[C]1C=CC(C=C1)(C)O,-44.14
OC1C=C[C](C=C1)C(=O)O,-83.52
OCC1=C[C@](C=C[CH]1)(C)O,-43.77
C=C[C@@H]1OC[C@@H]2[C@H]1COC2,-56.18
C=C[C@@H]1OC[C@H]2[C@H]1COC2,-44.26
C=C[C@H]1OC[C@@H]2[C@H]1COC2,-56.62
C=C[C@H]1OC[C@H]2[C@H]1COC2,-43.97
COc1c(O)cccc1O,-103.16
COc1cccc(c1O)O,-105.69
OCc1c(O)cccc1O,-111.98
OCc1cccc(c1O)O,-114.21
OOCc1cccc(c1)O,-47.71
OOCOc1ccccc1,-42.16
[CH]1C=CC(=C2C=CC=C2)C=C1,79.46
[CH2]c1ccc2c(c1)cccc2,68.00
[CH2]c1cccc2c1cccc2,67.85
C[CH]C(CCC(C)C)(C)C,-19.39
COC1=C[CH]C(C=C1)(O)O,-76.14
COC1=C[CH]C=CC1(O)O,-77.76
COC1=CC(C=C[CH]1)(O)O,-75.19
OC[C]1C=CC(C=C1)(O)O,-80.43
OCC1=C[CH]C=CC1(O)O,-83.59
OCC1=CC(C=C[CH]1)(O)O,-79.75
C1=CC(C=C1)c1ccccc1,57.55
c1ccc(cc1)C1=CC=CC1,52.12
c1ccc(cc1)C1=CCC=C1,52.88
CC(=C)COOCC(=C)C,-12.36
CC(C(C)(C)C)C(C)(C)C,-60.18
Cc1ccc(cc1)C1=CC=C1,111.84
Cc1ccc2c(c1)cccc2,27.45
Cc1cccc2c1cccc2,27.83
CCC(C(C)(C)C)(CC)C,-60.63
CCC(C(C)C)(C(C)C)C,-60.24
CCC(C(CC)(C)C)(C)C,-61.86
CCC(CC(C)(C)C)(C)C,-63.45
CCC(CC(C)C)(CC)C,-62.63
CCC[C@H](CC(C)(C)C)C,-64.46
CCCC(C(C)(C)C)(C)C,-63.97
CCCCCCCCCC,-59.68
O=C1OC[C@@H]2[C@H]1COC2=O,-159.36
O=C1OC[C@H]2[C@H]1COC2=O,-141.84
[C]1=C[C@@H](CC1)c1ccccc1,93.73
[CH2][C@@H]1CC=Cc2c1cccc2,76.29
[O]c1ccc2c(c1)cccc2,28.64
[O]c1cccc2c1cccc2,25.02
C#C[C](c1cccc(c1)C)C,87.99
C[CH]C#Cc1cccc(c1)C,90.91
C=C[C]1CCc2c1cccc2,61.74
C=C[CH]c1ccccc1C=C,79.28
C1=[C][C@H](CC1)c1ccccc1,94.44
C1=C[C@@H]([CH]C1)c1ccccc1,78.86
C1=C[C@@H](C[CH]1)c1ccccc1,64.77
C1=C[C@@H](C1)[CH]c1ccccc1,93.69
C1=C[C](CC1)c1ccccc1,57.01
C1=CC[C](C1)c1ccccc1,65.06
C1CC(=C1)[CH]c1ccccc1,81.99
c1ccc(cc1)C1=[C]CCC1,92.48
c1ccc(cc1)C1=CC[CH]C1,73.74
c1ccc(cc1)C1=CCC[CH]1,64.14
Cc1ccc(cc1)[C]1CC=C1,83.81
Cc1ccc(cc1)C1=CC[CH]1,91.36
C1=C[C@H](CC1)c1ccccc1,32.10
C1=CCC(C1)c1ccccc1,32.91
c1ccc(cc1)C1=CCCC1,28.42
Cc1ccc(cc1)[C@@H]1CC=C1,54.08
Cc1ccc(cc1)C1=CCC1,48.73
CO[C@@H]1OC[C@@H]2[C@@H]1COC2,-103.93
CO[C@@H]1OC[C@H]2[C@@H]1COC2,-115.65
CO[C@H]1OC[C@@H]2[C@@H]1COC2,-102.03
CO[C@H]1OC[C@H]2[C@@H]1COC2,-114.90
O=C1CC=Cc2c1cccc2,-0.14
O=CC=CC(CC=O)OO,-72.73
Oc1ccc2c(c1)cccc2,-6.26
Oc1cccc2c1cccc2,-6.73
OOC(C(C)(C)C)C(=C)C,-49.91
OOCC(=C)CC(C)(C)C,-45.43
OOCC(=CC(C)(C)C)C,-43.53
OOCC(C=C(C)C)(C)C,-44.13
OOCC(CC(=C)C)(C)C,-46.71
[CH]1CCC(C1)c1ccccc1,50.67
C#C[C]1C=CC(C=C1)(C)C=O,70.53
C#CC1=C[CH]C=C[C@@]1(C)C=O,71.20
C/C=C/c1ccc(cc1)[C]=O,35.51
C/C=C/c1cccc(c1)[C]=O,35.66
C/C=C/c1ccccc1[C]=O,37.77
C[C@]1(C=O)C=C([CH]C=C1)C#C,75.22
C1C[CH]C(C1)c1ccccc1,50.16
C1CC(C1)[CH]c1ccccc1,60.60
C1CC[C](C1)c1ccccc1,37.57
Cc1ccc(cc1)[C]1CCC1,56.39
O[C@H]1C=C[CH]c2c1cccc2,20.70
O[C@H]1C=Cc2c([CH]1)cccc2,25.03
OC1=C[CH]c2c(C1)cccc2,14.75
OC1=C[CH]Cc2c1cccc2,16.88
OC1=CCc2c([CH]1)cccc2,16.85
C#C/C=C/C[C@@H]1CCC=CC1,69.53
C#C/C=C/CC1=CCCCC1,71.04
C#C/C=C\C[C@@H]1CCC=CC1,69.00
C#C/C=C\CC1=CCCCC1,70.50
C([C@H]1CCCC=C1)/C=C/C#C,69.89
C([C@H]1CCCC=C1)/C=C\C#C,69.53
C/C=C/c1ccc(cc1)C=O,-4.17
C/C=C/c1cccc(c1)C=O,-4.02
C/C=C/c1ccccc1C=O,-1.66
C/C=C\c1ccc(cc1)C=O,-2.19
C/C=C\c1cccc(c1)C=O,-2.10
C/C=C\c1ccccc1C=O,-0.34
C=C/C=C/Oc1ccccc1,18.32
C=C[C@H](c1ccc(cc1)C)C,16.53
C1CC(C1)Cc1ccccc1,27.88
C1CCC(C1)c1ccccc1,5.76
CC(C(=O)CCCC)OO,-93.88
CC(C(OO)CCC)C=O,-89.40
CC(C=O)(OO)CCCC,-90.45
CC(C1CC(O1)C)COO,-74.92
CC(C1CC(O1)CC)OO,-76.01
CC(C1CCC(O1)C)OO,-93.18
CC(C1OC1CC)COO,-70.41
CC(COO)CC(=O)CC,-98.53
CC(COO)CC1CCO1,-70.09
CC(OO)CC(=O)CCC,-97.12
CC(OO)CC1CC(O1)C,-77.14
CC(OO)CC1OC1CC,-73.56
CC(OO)CC1OCC1C,-72.72
CC1(CC(OC1)CC)OO,-91.23
CC1(CCC1)c1ccccc1,20.85
CC1(COC1CCC)OO,-72.14
CC1(COO)CC(O1)CC,-78.32
CC1CC(O1)CCCOO,-73.87
Cc1ccc(cc1)C1CCC1,21.41
CC1CCC(O1)CCOO,-91.36
CC1CCCC(O1)COO,-90.18
CC1OC(C)CCC1OO,-93.30
CCC(=O)CC(OO)(C)C,-101.86
CCC(=O)CC(OO)CC,-96.96
CCC(C(=O)C(C)C)OO,-95.87
CCC(C1CC(O1)C)OO,-75.61
CCC(C1CCCO1)OO,-88.13
CCC(C1OC1(C)C)OO,-75.70
CCC(C1OC1CC)OO,-72.04
CCC(C1OCC1C)OO,-70.56
CCC(CC(C=O)C)OO,-92.52
CCC(CC1(C)CO1)OO,-74.50
CCC(CC1COC1)OO,-65.93
CCC(CC1OC1C)OO,-73.75
CCC(CCC(=O)C)OO,-100.10
CCC(OO)CC1CCO1,-71.27
CCC(OO)CCC1CO1,-68.32
CCC1CC(C(O1)C)OO,-90.90
CCC1CC(C(O1)OO)C,-98.13
CCC1CC(O1)CCOO,-73.68
CCC1CCC(O1)COO,-88.72
CCC1OC(C1OO)(C)C,-78.19
CCC1OC(C1OO)CC,-72.69
CCC1OC(CC1OO)C,-90.53
CCC1OC1C(OO)(C)C,-74.66
CCC1OC1CCCOO,-69.33
CCC1OCC(C1OO)C,-86.62
CCC1OCCC(C1)OO,-91.35
CCC1OCCCC1OO,-89.93
CCCC(=O)C(COO)C,-94.02
CCCC(=O)C(OO)CC,-94.35
CCCC(=O)CCCOO,-96.18
CCCC(C(=O)CC)OO,-94.01
CCCC(C1(C)CO1)OO,-72.49
CCCC(C1CCO1)OO,-69.72
CCCC(C1COC1)OO,-65.37
CCCC(C1OC1C)OO,-71.79
CCCC(CC(=O)C)OO,-96.41
CCCC(CC1CO1)OO,-68.05
CCCC(CCC=O)OO,-91.66
CCCC1CC(CO1)OO,-86.21
CCCC1CC(O1)COO,-70.83
CCCC1OC(C1C)OO,-78.17
CCCC1OC(C1OO)C,-72.06
CCCC1OC1(C)COO,-71.32
CCCC1OC1C(OO)C,-70.16
CCCC1OC1CCOO,-68.73
CCCC1OCCC1OO,-86.28
CCCCC(C(=O)C)OO,-93.53
CCCCC(C1CO1)OO,-65.95
CCCCC(CC=O)OO,-87.52
CCCCC(COO)C=O,-84.90
